id,iso3
khe_92763,khe
ksg_194111,ksg
rao_68860,rao
tpi_49121,tpi
bru_165000,bru
dhw_114556,dhw
the_94798,the
bqs_178760,bqs
wme_140254,wme
cub_183390,cub
mqu_85742,mqu
bqj_21235,bqj
ewe_03207,ewe
bib_72017,bib
mrr_05827,mrr
dje_77548,dje
dgc_122810,dgc
dwz_187675,dwz
ron_100715,ron
toq_06969,toq
trn_141417,trn
krr_208378,krr
hak_69512,hak
mlv_65586,mlv
nxk_188777,nxk
kno_82867,kno
mhw_22994,mhw
afr_08569,afr
yet_73892,yet
nas_00793,nas
cat_114589,cat
arb_170354,arb
mkn_111133,mkn
ksw_36432,ksw
awu_101669,awu
fal_20627,fal
bgr_63937,bgr
bee_29663,bee
tgs_188047,tgs
npl_112398,npl
lir_141352,lir
zps_193331,zps
khk_37019,khk
kft_221686,kft
pga_166917,pga
zai_46581,zai
lvk_26753,lvk
tcc_147921,tcc
zpj_147855,zpj
bjg_69189,bjg
grt_180314,grt
bsk_198576,bsk
men_202950,men
doy_32737,doy
evn_149315,evn
rel_214610,rel
nyu_82580,nyu
pqm_171802,pqm
srp_10666,srp
ngc_34871,ngc
nya_179855,nya
lit_96607,lit
bgg_32566,bgg
aro_183850,aro
sru_155847,sru
lsi_63528,lsi
bxk_132762,bxk
ben_125966,ben
kek_129205,kek
lma_02571,lma
por_66398,por
eng_03398,eng
ngu_72535,ngu
viv_169868,viv
bfa_55911,bfa
mzz_183973,mzz
mbp_27067,mbp
knv_135158,knv
swh_67088,swh
tsn_200347,tsn
tnv_141014,tnv
lpn_174192,lpn
lao_85122,lao
mvo_101452,mvo
aoe_115402,aoe
bhj_119670,bhj
cnk_00377,cnk
mug_214018,mug
zaw_92406,zaw
kzs_24723,kzs
gvc_99867,gvc
adi_20407,adi
gur_43791,gur
gai_215684,gai
arv_84596,arv
hno_63810,hno
ybh_106904,ybh
bbr_70251,bbr
new_195187,new
kzi_68730,kzi
aro_183825,aro
auu_198967,auu
ghn_121435,ghn
kud_102924,kud
npi_30084,npi
kaa_47513,kaa
npi_30116,npi
kuj_205205,kuj
mki_14019,mki
zab_25582,zab
khe_92817,khe
ksw_36684,ksw
thl_41993,thl
kno_82684,kno
arv_84622,arv
cfa_09724,cfa
ven_212097,ven
eng_130349,eng
spa_106299,spa
shk_09564,shk
qxp_43742,qxp
sun_86982,sun
jav_01206,jav
gax_59937,gax
afr_08398,afr
sou_41857,sou
nyq_220517,nyq
mmm_144401,mmm
khe_92816,khe
mpr_207129,mpr
thf_157900,thf
dty_66497,dty
mzp_154775,mzp
pwb_77113,pwb
fwe_116039,fwe
ubr_85490,ubr
yal_93637,yal
unr_151179,unr
ymm_40874,ymm
sbu_197365,sbu
ebu_195425,ebu
ebu_195490,ebu
rol_153097,rol
zgb_159412,zgb
mxv_107113,mxv
teo_142686,teo
tir_141749,tir
lhm_154081,lhm
mki_179810,mki
att_21336,att
tbl_193185,tbl
lpn_174173,lpn
txu_94111,txu
kma_54003,kma
rmt_148465,rmt
gng_70925,gng
dkx_60121,dkx
gvr_138713,gvr
tis_177744,tis
phr_122713,phr
shy_72917,shy
ttj_193669,ttj
bfo_119888,bfo
cmn_28069,cmn
knx_45377,knx
snd_07476,snd
att_21338,att
soq_131327,soq
srp_10783,srp
atd_65477,atd
tam_82512,tam
ena_170900,ena
grt_75038,grt
kls_136791,kls
mco_91578,mco
ary_177079,ary
esg_82166,esg
fuf_128132,fuf
rav_49471,rav
kue_63122,kue
ena_170977,ena
djo_133364,djo
ces_183333,ces
eng_194278,eng
rim_215247,rim
lsm_95753,lsm
pof_31444,pof
evn_149301,evn
dgz_143256,dgz
kud_102929,kud
prs_44147,prs
bxh_17276,bxh
kxp_119306,kxp
lue_166642,lue
ttq_85866,ttq
asc_121592,asc
div_81326,div
jpn_156930,jpn
lug_139202,lug
xsb_114962,xsb
hui_112451,hui
aui_40133,aui
slv_74442,slv
tdx_113413,tdx
bun_04301,bun
kol_142290,kol
yue_32866,yue
dzo_136088,dzo
spa_131142,spa
dob_98454,dob
bun_04346,bun
xdy_110431,xdy
pof_31615,pof
kfy_151935,kfy
khn_67795,khn
ddn_127252,ddn
hed_11804,hed
ncm_189744,ncm
tkb_174683,tkb
lrm_178336,lrm
trn_141519,trn
kvx_193940,kvx
pbo_106608,pbo
mzl_214207,mzl
iba_195305,iba
mjz_89590,mjz
xkl_180698,xkl
mni_175332,mni
sou_41618,sou
sdg_116616,sdg
ron_100753,ron
pbt_218912,pbt
mqz_07711,mqz
knk_146649,knk
cas_112780,cas
lrl_218826,lrl
apd_137353,apd
kft_91137,kft
lam_09814,lam
swb_54325,swb
kwl_204077,kwl
wau_54208,wau
mau_09880,mau
acw_126536,acw
yno_126501,yno
gga_172840,gga
bra_168595,bra
wbp_108884,wbp
loz_108399,loz
jav_83419,jav
trn_141607,trn
ngc_34853,ngc
sbe_167498,sbe
mti_134608,mti
bmm_117151,bmm
guj_175809,guj
kwx_74043,kwx
bmk_123616,bmk
pad_199725,pad
kuj_205101,kuj
jiy_201706,jiy
drd_54797,drd
ena_170965,ena
mwq_30484,mwq
tvs_00105,tvs
zul_109971,zul
kle_71123,kle
cdz_04899,cdz
nan_134919,nan
por_66405,por
bim_201556,bim
auc_174241,auc
apd_137446,apd
tyz_129480,tyz
tog_25358,tog
gum_221357,gum
dww_51146,dww
npi_20031,npi
gax_59899,gax
bfd_147666,bfd
bkx_152249,bkx
dzg_91438,dzg
aiw_111716,aiw
orc_49923,orc
wed_09316,wed
tdx_113248,tdx
zpn_38422,zpn
mwq_30591,mwq
Zambia_200935,Zambia
lwg_90870,lwg
cly_38549,cly
knk_146565,knk
kml_87975,kml
gaj_193732,gaj
afr_08354,afr
ycl_113030,ycl
bcl_218799,bcl
ngc_34533,ngc
eng_43447,eng
nyy_69833,nyy
stv_11607,stv
ium_162064,ium
lbr_22598,lbr
ary_176894,ary
gwn_159494,gwn
vie_84455,vie
kjc_01001,kjc
cla_44748,cla
dgc_180024,dgc
dhi_135051,dhi
mve_100026,mve
wme_140082,wme
qvm_154838,qvm
kpj_138897,kpj
kam_75889,kam
kaz_120492,kaz
rgs_160275,rgs
kdj_16818,kdj
bug_102076,bug
scg_95911,scg
lje_188444,lje
nbc_105624,nbc
bhi_184169,bhi
bxk_57612,bxk
spa_131191,spa
bis_61374,bis
bod_153733,bod
bxh_17551,bxh
rab_39812,rab
mag_52130,mag
suz_165149,suz
scg_147485,scg
lao_10110,lao
yal_171629,yal
ssn_187382,ssn
arb_74761,arb
gbi_120312,gbi
mjg_05352,mjg
viv_169988,viv
mie_101493,mie
npb_141207,npb
sbu_197363,sbu
ben_125650,ben
kpo_182458,kpo
ceb_198890,ceb
xuu_119639,xuu
yao_39576,yao
mhi_80039,mhi
bus_79849,bus
lem_87805,lem
lgr_130776,lgr
zro_64526,zro
ngc_34615,ngc
hak_55968,hak
bhx_68488,bhx
plc_32417,plc
seh_33264,seh
aeb_68168,aeb
sru_155766,sru
kuj_205062,kuj
kue_63166,kue
tnv_140969,tnv
dww_51083,dww
adq_18735,adq
tuy_27230,tuy
kde_46069,kde
clk_200117,clk
nyu_82589,nyu
mki_179814,mki
wme_139847,wme
mkn_111319,mkn
ven_212196,ven
tel_214766,tel
eng_211278,eng
aaz_116516,aaz
vaj_98277,vaj
etr_83178,etr
swc_186104,swc
sie_08289,sie
cfm_129148,cfm
kmn_01798,kmn
dgc_180006,dgc
xmc_213113,xmc
spn_25159,spn
pmy_165820,pmy
men_60879,men
agg_162608,agg
mgp_53468,mgp
toc_27782,toc
ybi_142503,ybi
fub_162203,fub
qxu_32103,qxu
ben_149853,ben
slv_74431,slv
vmw_122049,vmw
kno_82936,kno
coh_152451,coh
tum_32288,tum
rmq_88222,rmq
zca_179468,zca
tav_149259,tav
yao_182880,yao
jms_217731,jms
xuu_119368,xuu
mni_175327,mni
bxh_17924,bxh
mco_91586,mco
vaj_98027,vaj
kjc_01085,kjc
ces_183270,ces
haj_197039,haj
pca_217654,pca
sat_81726,sat
abt_08961,abt
tbf_209564,tbf
uth_150658,uth
men_60962,men
pca_217647,pca
taj_103691,taj
gid_99398,gid
pmy_165545,pmy
qwa_110331,qwa
mgp_142919,mgp
dgc_180010,dgc
<unk>_141271,<unk>
bde_46183,bde
awa_189657,awa
nym_15032,nym
mwc_128861,mwc
quh_10544,quh
hin_29361,hin
ben_125470,ben
pkb_22272,pkb
pgg_57390,pgg
tuy_27282,tuy
nbl_10177,nbl
bnp_142225,bnp
kno_82811,kno
mas_31020,mas
nbi_57208,nbi
yue_32884,yue
kru_78719,kru
ycl_195818,ycl
inj_30886,inj
gis_196439,gis
bee_29679,bee
iba_79230,iba
sid_71930,sid
lok_37918,lok
lub_169245,lub
Zambia_109445,Zambia
etr_83179,etr
cgk_121552,cgk
ame_57235,ame
teo_142728,teo
kjs_65692,kjs
dje_77655,dje
wof_78351,wof
tso_53270,tso
aiw_111861,aiw
cnk_21972,cnk
cnb_116590,cnb
tcx_11353,tcx
lma_178941,lma
hdn_73791,hdn
bhb_166374,bhb
bqc_168725,bqc
hmd_185015,hmd
bhi_184212,bhi
new_27739,new
kye_213013,kye
bcq_116208,bcq
fvr_126196,fvr
suk_157745,suk
kan_60311,kan
nym_15012,nym
ptu_70379,ptu
mip_37847,mip
cni_189510,cni
nab_40621,nab
toq_07150,toq
zyp_24426,zyp
set_197462,set
spt_171536,spt
ums_154279,ums
mxt_204571,mxt
kby_81274,kby
knv_135163,knv
tlf_145541,tlf
bxh_17744,bxh
ssx_150142,ssx
rhg_20668,rhg
ghr_134674,ghr
yom_153916,yom
ntj_209131,ntj
zne_107840,zne
brh_206308,brh
lub_169181,lub
soq_131420,soq
emk_111918,emk
qxp_43724,qxp
sol_120461,sol
any_217032,any
ksw_36642,ksw
med_34946,med
taq_195011,taq
bxh_17184,bxh
ute_218215,ute
kdj_16940,kdj
teo_142638,teo
orc_50361,orc
kvw_201934,kvw
luo_207170,luo
bhx_68514,bhx
tcc_147950,tcc
bvu_68991,bvu
arg_147641,arg
noe_101910,noe
lwg_90854,lwg
ind_186762,ind
rus_113754,rus
<unk>_31758,<unk>
qxl_84563,qxl
dww_51403,dww
mup_31655,mup
mkw_180754,mkw
adi_33980,adi
ott_172282,ott
def_183482,def
tam_82549,tam
dzg_91374,dzg
cmn_122140,cmn
quh_10572,quh
tdf_208577,tdf
alt_164902,alt
soq_131431,soq
haj_196881,haj
unr_151197,unr
ebu_195508,ebu
tvk_150339,tvk
quh_31352,quh
bol_210216,bol
emk_112045,emk
shn_219918,shn
lbm_167667,lbm
jbu_150347,jbu
gvo_28509,gvo
mwq_30569,mwq
urd_35770,urd
zav_120254,zav
bjn_176734,bjn
nhw_11059,nhw
roo_107354,roo
lrl_218850,lrl
sie_08256,sie
gjk_57039,gjk
cbs_184674,cbs
ubr_85421,ubr
fuh_133245,fuh
ajg_220762,ajg
vaj_98189,vaj
ffm_101084,ffm
sxb_188205,sxb
ffm_101073,ffm
cod_02967,cod
spa_130940,spa
brx_11915,brx
mey_184334,mey
mqz_07708,mqz
nnp_52462,nnp
mnk_210838,mnk
saj_04538,saj
wod_132059,wod
ttq_85925,ttq
arq_168462,arq
tov_55238,tov
srb_200833,srb
bhb_165178,bhb
swp_62408,swp
kde_46080,kde
nhp_03898,nhp
amf_01246,amf
bwd_91248,bwd
swc_185917,swc
Zambia_109347,Zambia
tkb_174682,tkb
fuh_133292,fuh
loz_108377,loz
bxg_196353,bxg
rki_115918,rki
xkl_180673,xkl
ksw_36539,ksw
ium_128756,ium
zaw_09075,zaw
tog_25412,tog
mzz_184032,mzz
nbe_146283,nbe
eng_42980,eng
mdy_11247,mdy
gvc_99804,gvc
psn_121829,psn
otq_38523,otq
aui_40346,aui
smy_55830,smy
pov_171510,pov
kde_45999,kde
nij_151020,nij
hur_136158,hur
Zambia_109350,Zambia
iba_195931,iba
nxk_188798,nxk
sil_81822,sil
bof_124540,bof
mki_110940,mki
bgz_138451,bgz
wmd_179172,wmd
mrd_118859,mrd
hvn_153677,hvn
men_202854,men
quh_10601,quh
nyd_203887,nyd
yue_32948,yue
cko_69360,cko
tgj_49733,tgj
xkf_65901,xkf
lma_02622,lma
otx_126646,otx
orc_50315,orc
raw_214125,raw
cou_217101,cou
mjx_98833,mjx
ifa_46559,ifa
kqs_20804,kqs
moc_220905,moc
khk_37130,khk
hmo_54097,hmo
kin_120773,kin
twm_129941,twm
new_172663,new
vut_124851,vut
mfz_135375,mfz
jbm_41174,jbm
tke_123298,tke
blo_210248,blo
bxk_57675,bxk
dwz_187672,dwz
mas_31250,mas
soq_131630,soq
ybl_142165,ybl
sbd_185806,sbd
alz_116876,alz
bjn_176733,bjn
hul_200265,hul
afr_08456,afr
bun_04347,bun
jda_211988,jda
ksd_133766,ksd
ena_170811,ena
thq_46437,thq
guj_189155,guj
xte_90991,xte
ksn_206962,ksn
ngc_34738,ngc
zyj_73732,zyj
qwa_110356,qwa
mos_159820,mos
qud_178741,qud
aec_178636,aec
xsm_220372,xsm
lbj_196291,lbj
aec_178701,aec
mlk_194853,mlk
tbz_26862,tbz
cnk_21950,cnk
kjl_76777,kjl
mrr_05830,mrr
tam_82494,tam
lhp_161836,lhp
mzi_155350,mzi
aln_92366,aln
wlx_209699,wlx
mhw_22889,mhw
mqz_07681,mqz
njz_76164,njz
gmb_163142,gmb
<unk>_108464,<unk>
ahk_18693,ahk
bjg_69277,bjg
ben_79934,ben
the_189882,the
thq_46430,thq
srp_10806,srp
ddg_72214,ddg
brg_23117,brg
sin_204309,sin
ese_117396,ese
lrm_178294,lrm
tpr_189959,tpr
kfy_151924,kfy
jiy_201677,jiy
otd_218542,otd
yin_93012,yin
cyb_141694,cyb
cni_197765,cni
snd_173729,snd
atb_79423,atb
pdu_52084,pdu
pis_144092,pis
mbp_27026,mbp
kfq_42732,kfq
dww_51267,dww
dzo_136109,dzo
ayr_187967,ayr
quh_19048,quh
gun_202351,gun
muy_171263,muy
loe_78630,loe
mai_55499,mai
sbd_185712,sbd
nuy_62712,nuy
lic_197399,lic
qug_17088,qug
ben_144382,ben
tuc_16640,tuc
lnd_163200,lnd
gnn_208160,gnn
ngc_34785,ngc
cde_204682,cde
nza_105354,nza
pai_126323,pai
her_23238,her
mip_86576,mip
yim_98007,yim
xwe_212414,xwe
bxh_17246,bxh
tam_82284,tam
bas_01966,bas
bcc_200614,bcc
tam_82486,tam
saq_97314,saq
eng_221175,eng
gid_99314,gid
zgb_75569,zgb
tzh_84650,tzh
aiw_111643,aiw
eng_211592,eng
knc_201057,knc
mwn_06672,mwn
lif_01502,lif
kng_39929,kng
dzg_91367,dzg
nyy_69787,nyy
huh_14718,huh
mjz_89683,mjz
xuu_119614,xuu
mio_162690,mio
mjc_108743,mjc
blq_70475,blq
kge_191679,kge
fuc_68828,fuc
xmv_58507,xmv
dhg_14869,dhg
dje_77673,dje
trn_141582,trn
gdn_177394,gdn
spa_27612,spa
iru_121519,iru
the_189835,the
som_100439,som
tuk_93416,tuk
vaj_103603,vaj
ymm_40765,ymm
dww_51234,dww
nlk_177175,nlk
aio_56548,aio
gvr_20224,gvr
nhd_115518,nhd
plt_169016,plt
kbp_204195,kbp
sfw_125190,sfw
crn_202470,crn
ben_125589,ben
zkd_34519,zkd
dyu_208888,dyu
xtc_17167,xtc
mww_166244,mww
gjn_146146,gjn
sgc_108657,sgc
mev_56753,mev
int_205449,int
wol_211151,wol
mip_37631,mip
zac_16029,zac
trd_18166,trd
khe_92757,khe
fli_216985,fli
wib_143372,wib
qxu_32189,qxu
qul_88937,qul
pex_80157,pex
srp_10721,srp
hau_136521,hau
top_196799,top
ind_186628,ind
pbm_99563,pbm
zdj_211732,zdj
jge_178017,jge
mij_172460,mij
shn_219953,shn
hin_29378,hin
mve_138306,mve
iba_205715,iba
tob_132826,tob
mxy_159296,mxy
mgh_65146,mgh
sat_81666,sat
snd_07519,snd
kyq_100056,kyq
dwz_187662,dwz
kai_71564,kai
xdy_59807,xdy
srr_181604,srr
ksp_104297,ksp
rel_214420,rel
ssx_150143,ssx
bgq_20112,bgq
txt_16073,txt
vaj_98108,vaj
gaz_59204,gaz
umb_192840,umb
luo_207345,luo
yue_32950,yue
spa_106054,spa
mym_185309,mym
pap_65065,pap
ron_100758,ron
kjd_220253,kjd
abt_162705,abt
bem_12935,bem
xog_155081,xog
bfr_102162,bfr
cdh_13810,cdh
swh_67098,swh
cma_10260,cma
anr_184850,anr
srp_10675,srp
swh_120524,swh
bby_66728,bby
gai_215667,gai
mfq_88658,mfq
toc_27803,toc
dig_160399,dig
pbo_106611,pbo
mfi_192357,mfi
lky_192683,lky
lif_01617,lif
yao_182886,yao
ory_66550,ory
kmi_18827,kmi
bus_79844,bus
sfw_125141,sfw
sbx_64850,sbx
orc_50449,orc
bxk_12371,bxk
txq_145171,txq
ngc_34758,ngc
swh_67058,swh
kqj_130081,kqj
tcc_147994,tcc
cpx_220287,cpx
etu_85543,etu
sil_25958,sil
skg_64211,skg
saq_97361,saq
tzm_150806,tzm
frd_194570,frd
pnb_215713,pnb
tro_59467,tro
ibg_86228,ibg
soq_131303,soq
ory_15851,ory
knk_146828,knk
bwi_127539,bwi
teo_142764,teo
emk_111888,emk
bbr_70246,bbr
psn_121830,psn
mhl_128665,mhl
mfi_192343,mfi
haj_196991,haj
fub_215057,fub
cub_183356,cub
mro_73549,mro
crn_197634,crn
swc_186018,swc
mgw_68348,mgw
cfa_188904,cfa
gax_177267,gax
lag_181549,lag
urk_178005,urk
pmy_165707,pmy
khg_24797,khg
tir_141789,tir
<unk>_108510,<unk>
oss_80471,oss
fra_190212,fra
gjk_22341,gjk
aeb_68154,aeb
ktu_134052,ktu
pov_171403,pov
bei_101302,bei
grd_156031,grd
cjm_75402,cjm
kml_87979,kml
oki_78800,oki
wom_49661,wom
raw_05067,raw
ven_212215,ven
ihp_156408,ihp
men_60958,men
jda_212005,jda
twm_129918,twm
jra_104236,jra
tmd_107002,tmd
slu_103413,slu
tzm_150899,tzm
pga_167058,pga
atd_65523,atd
akh_150479,akh
npi_19847,npi
kam_75836,kam
yal_93545,yal
nbl_10175,nbl
thm_22677,thm
moj_81256,moj
tog_25462,tog
pht_73095,pht
kml_87983,kml
mpq_211130,mpq
lom_174322,lom
ino_56852,ino
hol_24706,hol
dgc_179985,dgc
tyr_148234,tyr
vie_217121,vie
lom_19529,lom
spa_131176,spa
mui_154505,mui
arn_81991,arn
Zambia_109337,Zambia
nac_48603,nac
srx_126721,srx
mai_158401,mai
ngc_34862,ngc
mal_71634,mal
gur_43880,gur
ces_183322,ces
nyf_173100,nyf
bdq_05160,bdq
mnz_220805,mnz
muz_136004,muz
rgs_160344,rgs
thf_158118,thf
swh_219325,swh
sou_41692,sou
sin_204287,sin
rjs_138462,rjs
kfx_117154,kfx
hdy_82259,hdy
lky_192668,lky
rej_151085,rej
nij_97714,nij
swp_137633,swp
nkb_143555,nkb
new_172745,new
slu_103443,slu
wrp_04082,wrp
kxz_175732,kxz
tye_77877,tye
aoz_130823,aoz
vkl_169423,vkl
msc_67673,msc
ngu_126081,ngu
cns_74227,cns
swk_126475,swk
gnd_152675,gnd
bnp_142221,bnp
xwl_73438,xwl
pis_143755,pis
mkw_180789,mkw
sgb_14086,sgb
bfb_02499,bfb
xkl_26664,xkl
bhu_176825,bhu
orc_50381,orc
mjt_132506,mjt
mcd_77928,mcd
djr_190371,djr
tpe_46328,tpe
dug_158787,dug
srq_216937,srq
knk_146751,knk
kzq_98693,kzq
ktm_149127,ktm
pan_71832,pan
agw_218018,agw
cnc_86199,cnc
qxp_43660,qxp
lif_01564,lif
xkl_44794,xkl
pce_79361,pce
lus_161696,lus
xkk_27702,xkk
itz_53178,itz
guj_188958,guj
xdy_137797,xdy
mau_09915,mau
xdy_188911,xdy
ell_189449,ell
dta_181252,dta
run_104671,run
gia_201765,gia
wuv_149165,wuv
kml_97923,kml
yaa_04665,yaa
pri_134235,pri
mpr_207125,mpr
jmx_16352,jmx
zpy_87209,zpy
eng_88397,eng
aoz_130857,aoz
bwq_135671,bwq
doy_32742,doy
brd_183006,brd
bni_32200,bni
viv_169997,viv
bwi_127554,bwi
dip_214675,dip
zau_214237,zau
bcz_33962,bcz
aui_40235,aui
guz_54644,guz
txu_94283,txu
amh_03498,amh
cdh_13802,cdh
cnh_164247,cnh
rki_181229,rki
cnw_201733,cnw
sst_58477,sst
fon_19828,fon
taz_14044,taz
fuh_133283,fuh
dww_51232,dww
tsn_200373,tsn
zca_179374,zca
bwu_201285,bwu
kvr_33124,kvr
hin_29371,hin
koe_96889,koe
saq_122590,saq
nxr_130143,nxr
mej_78581,mej
fra_189989,fra
ban_49245,ban
jra_188632,jra
pia_104891,pia
grt_124862,grt
tam_82344,tam
rus_113972,rus
lif_213240,lif
tna_151693,tna
otm_48679,otm
enq_57050,enq
bfm_55690,bfm
sey_26290,sey
crn_197650,crn
ium_114799,ium
fra_160806,fra
kjo_207667,kjo
gaz_59223,gaz
bim_201635,bim
imo_52857,imo
pkb_32696,pkb
kno_82697,kno
zul_109816,zul
dyu_208856,dyu
bgz_138382,bgz
msc_67724,msc
prs_43990,prs
<unk>_153995,<unk>
sml_167304,sml
oki_78812,oki
bwu_201279,bwu
tuf_110377,tuf
nfa_206754,nfa
ind_186981,ind
new_204625,new
emn_148550,emn
mzp_154792,mzp
bbo_193882,bbo
cyo_202765,cyo
gnn_208166,gnn
zyg_27532,zyg
bmf_124407,bmf
vem_160015,vem
kji_101746,kji
grt_180278,grt
sfw_125263,sfw
tam_82382,tam
isn_162522,isn
cnh_164405,cnh
unr_151314,unr
por_95234,por
lbx_83133,lbx
knc_201111,knc
zao_176692,zao
goa_98596,goa
ben_125616,ben
nza_127119,nza
dag_37449,dag
pmx_129058,pmx
eng_211366,eng
grt_74953,grt
cgk_121549,cgk
bem_12914,bem
lub_169254,lub
mnk_210853,mnk
yam_105165,yam
kyu_209959,kyu
mlk_194867,mlk
pis_143713,pis
ngl_146900,ngl
gnd_52323,gnd
eng_194379,eng
grt_105555,grt
kie_130453,kie
lao_85102,lao
qul_88907,qul
njh_134320,njh
bfa_133918,bfa
frd_194591,frd
ubr_85207,ubr
smq_84174,smq
teo_142747,teo
kno_82755,kno
khe_92900,khe
wal_176602,wal
ztl_09726,ztl
bgq_133807,bgq
grt_115254,grt
qvj_33837,qvj
tsr_141142,tsr
vmk_05506,vmk
kqs_199901,kqs
ngu_126121,ngu
nia_202076,nia
mwq_30635,mwq
coh_152350,coh
ktm_149092,ktm
spa_106083,spa
bge_119009,bge
orc_50314,orc
blw_200666,blw
sez_30810,sez
gmb_163101,gmb
sbd_185481,sbd
tah_73434,tah
acz_138127,acz
kqf_127836,kqf
ben_125633,ben
gid_99397,gid
fat_210535,fat
iba_97441,iba
bhb_140709,bhb
yal_171762,yal
pbi_58270,pbi
pht_45456,pht
opm_142249,opm
mwt_221550,mwt
wme_139921,wme
gog_74873,gog
nhy_44715,nhy
ory_205617,ory
tnc_16624,tnc
som_100536,som
pan_71820,pan
mzp_154782,mzp
npl_112399,npl
xkz_24661,xkz
knu_205917,knu
swh_120665,swh
spa_106379,spa
tuy_27275,tuy
dug_158868,dug
kmk_87068,kmk
<unk>_31807,<unk>
bma_73931,bma
nos_198664,nos
cux_107322,cux
aly_97528,aly
ifu_195773,ifu
vmz_161900,vmz
npi_19894,npi
uzn_45254,uzn
eng_43068,eng
lok_37965,lok
bin_58071,bin
lri_39055,lri
fat_210551,fat
agg_162611,agg
ubr_85301,ubr
otd_218551,otd
sin_204215,sin
sou_41804,sou
mos_159762,mos
aaz_116508,aaz
wuu_184638,wuu
ach_13419,ach
gri_211895,gri
nst_221047,nst
tpx_48084,tpx
okh_116920,okh
qxl_84506,qxl
upv_03799,upv
aoe_115399,aoe
dhw_114549,dhw
bru_155533,bru
tgl_13014,tgl
khk_37090,khk
tdt_179082,tdt
ruk_88773,ruk
hts_58707,hts
aim_123501,aim
kil_105698,kil
ena_170741,ena
bxh_17336,bxh
ssi_157226,ssi
pan_55256,pan
pmi_149553,pmi
nyf_173075,nyf
emk_111901,emk
uss_55396,uss
als_06562,als
qud_178733,qud
twe_132554,twe
kfy_37277,kfy
bgr_63988,bgr
shk_09527,shk
men_83722,men
nst_97970,nst
ywq_01726,ywq
fie_50776,fie
dug_158734,dug
pcf_127407,pcf
sei_18983,sei
cav_179309,cav
sat_81693,sat
cnh_164456,cnh
olu_33052,olu
nza_127148,nza
bnj_142175,bnj
scg_147471,scg
lbk_165858,lbk
olu_33090,olu
yva_39661,yva
ngc_34557,ngc
fuc_111470,fuc
ghr_134814,ghr
nut_20189,nut
ory_205581,ory
zpz_83305,zpz
amr_126044,amr
wlv_162960,wlv
ubr_85329,ubr
kqs_20818,kqs
bxh_17723,bxh
mnb_121248,mnb
pah_89082,pah
soq_131620,soq
gbi_120306,gbi
nza_101887,nza
ldi_212680,ldi
kaa_47495,kaa
mey_184355,mey
mwf_35315,mwf
nyf_173053,nyf
sru_155764,sru
Zambia_109397,Zambia
afr_08573,afr
ayr_187914,ayr
gvr_20227,gvr
tol_182424,tol
iba_54904,iba
tvd_148714,tvd
quh_64602,quh
saj_04512,saj
cmn_61758,cmn
lin_36071,lin
mgo_21842,mgo
alh_106809,alh
ell_189451,ell
ewe_215859,ewe
muz_136031,muz
wnc_174979,wnc
bcc_153507,bcc
eto_25281,eto
ssx_150179,ssx
swh_67172,swh
mzb_00000,mzb
oku_181954,oku
lbx_76995,lbx
pis_143904,pis
tuc_16658,tuc
gjk_22318,gjk
not_65796,not
saq_122582,saq
Zambia_35467,Zambia
npi_30255,npi
oki_78795,oki
sna_117779,sna
viv_170014,viv
npi_30269,npi
yue_32794,yue
fuh_133277,fuh
are_99605,are
ldi_212703,ldi
emk_112105,emk
fue_192500,fue
bus_79836,bus
lla_55668,lla
tdf_208553,tdf
kik_152536,kik
lmn_134618,lmn
bza_02035,bza
bee_29624,bee
lra_04112,lra
jra_104259,jra
mej_78469,mej
uzn_45214,uzn
por_95249,por
zne_107910,zne
pse_176223,pse
qxu_31968,qxu
muh_57885,muh
yrl_80518,yrl
vie_63311,vie
ben_149729,ben
ksw_36544,ksw
mya_48514,mya
itv_102760,itv
xsu_215597,xsu
lrm_178334,lrm
mlk_194864,mlk
swp_67506,swp
wnc_174984,wnc
brh_206292,brh
mzz_183961,mzz
mej_78472,mej
por_138793,por
gnw_173320,gnw
waw_60517,waw
agw_218064,agw
mkd_213458,mkd
tdx_113102,tdx
tuk_93333,tuk
cbn_175567,cbn
dww_51420,dww
mdb_61100,mdb
wut_115078,wut
kjc_01126,kjc
dww_51330,dww
rmn_78058,rmn
hio_217692,hio
alw_34050,alw
aab_79185,aab
lhl_109687,lhl
npb_141205,npb
npi_59591,npi
lig_64992,lig
bem_12722,bem
nas_00823,nas
dyo_190933,dyo
coh_152369,coh
ben_144343,ben
msi_16580,msi
eng_194312,eng
xsq_186431,xsq
als_06459,als
bpr_164178,bpr
vaj_103573,vaj
npi_19982,npi
mup_183586,mup
mcd_77902,mcd
meu_114338,meu
txu_94400,txu
kxp_119311,kxp
nmn_51647,nmn
adl_106741,adl
fuf_180575,fuf
ngc_34605,ngc
kej_26444,kej
gdu_205685,gdu
sgh_08751,sgh
cmn_52387,cmn
sot_38869,sot
eng_43369,eng
ktv_19449,ktv
tlf_145529,tlf
mni_148990,mni
lug_139195,lug
dty_66531,dty
lif_14674,lif
ayp_90721,ayp
ssn_187529,ssn
soq_131865,soq
mpj_183774,mpj
mxe_216946,mxe
xsm_220366,xsm
hii_206398,hii
zps_193325,zps
sxb_188284,sxb
khm_102378,khm
stt_55044,stt
ble_84923,ble
dhg_14915,dhg
eng_130392,eng
ben_125440,ben
mrg_01240,mrg
