audio_file,segment_id,time_start,time_end,duration,transcription
07_Eligio_Uicab_Tomojchi,21,195.168,204.832,9.664,zanyeqetu pecso ciuko betanmtanbiin p'o te' yobbateyaw ptanbinp'oi qeko belete' pisan c preparar cu nokob woque
07_Eligio_Uicab_Tomojchi,22,204.832,216.288,11.456,pero ba' le ti'obe ma chico'ob le wal we le c taasta wa le cmama ma tico'ob pero tiayco'ob le ti'obe cheen tu yaaco'obe ba' ma jaaji
07_Eligio_Uicab_Tomojchi,23,216.288,226.944,10.656,ma jaaji tu mene alma wa le espiritu des te bina diose ma tu pajta u yeeme waye ma tu pajta yeeme leyantolo
07_Eligio_Uicab_Tomojchi,24,226.944,233.792,6.848,ti ube biidae ma'alobe ma' tu paajtaqua suunac sufriir dz'oc ca'an t yaic ti eclesiastaque
07_Eligio_Uicab_Tomojchi,25,233.792,244.032,10.24,eclesias te dzaique le libro jeelo deque leti'obe le que al aj dzubino'o mucnaloob puees ti'e mix yojlo'obe' wa tu p'atunayilo'ob
07_Eligio_Uicab_Tomojchi,26,244.032,256.224,12.192,mix yojolo'obe maax tu p'ato'ob le u taakino'obo ma' yojoloobe maax ti j p'aati baante mendz u quiimi pero baanten tuune ti a le bey tiempo yaan maax tzojob lu paatco'ob
07_Eligio_Uicab_Tomojchi,27,256.224,268.416,12.192,tu pakachta wa wa t u cha'aca taamalie tu dzaba te mesa tu patalo'obi pero si le yan tolo' ti aque santa biblio ma' tu paaj tu taalowaye' tumen dzuluklo'ob
07_Eligio_Uicab_Tomojchi,28,268.416,280.288,11.872,zuluklo pero ba ale le ti' le gende a com u como suk ti' u tuscubabe bey u tuscubab manta to chen pur u tusil u sute mina'amixba ja
07_Eligio_Uicab_Tomojchi,29,280.288,291.712,11.424,cuuunl le  aya dn e ligio uch be maya baax u tukul ak jol wa baax u tuukulo le ti'o
07_Eligio_Uicab_Tomojchi,30,291.712,305.024,13.312,pues le uuchbe mayaobo' leti'obe' tu tuclajob leu ti niqui wa'atach bix lu tuclilob leu ti' dequil leti'obe' matic leti'obe' le maya a woole'ex wa u calendariobe jelajelaela
07_Eligio_Uicab_Tomojchi,31,305.024,317.088,12.064,tu kabo' u calendariobe le ti'obela le ti'obe le tie le jela u calendarioob le tio ya'acoobe bix tu canjilo'ob pero si tu kabob cu canbalob ti' cu canbalo'obi'
07_Eligio_Uicab_Tomojchi,32,317.088,324.288,7.2,te queen u ya'al wa ba'axe' e ti' u yojolo'obe ba'ax anyoquen uuch c mentilic ti' u calendarioleu ti'
07_Eligio_Uicab_Tomojchi,33,324.288,336.64,12.352,le uuchbe mayabo segun u yaique ciantifico'obe ora yan u ca'an ana'ato'obo di que tie le m ya ya' baaxcuj uuchu
07_Eligio_Uicab_Tomojchi,34,336.64,346.784,10.144,esque leti'obe' bey ila'abic tac tie tuncho dzitaano de grabarta'anobo tumen le ti'obe tu katul u almanaaqueo pero ti' tunich
07_Eligio_Uicab_Tomojchi,35,346.784,359.68,12.896,le tuuncho' ma' tu kastaj ju'unec u kastaj leti' le che'oc u la'aba pero t ca aj grajbatat tuuncho' le que do mil doce ya'aba'ax cu uuchu pero ma' tiac dzo'ocli'
07_Eligio_Uicab_Tomojchi,36,359.68,371.424,11.744,ma' c tya'ac dzoocli' cheen ti'al u chumpaja leti' le mukyajo' ma' tya'ac dzoolil esqueelel le yookolcaaba ma' c creetique'ex todabia ya'ab u biin u xu'ulu
07_Eligio_Uicab_Tomojchi,37,371.424,380.672,9.248,ya'ab e ya ba'ax kabe ti an yila'ale' deque ca paatac u taal u xuule' ca paatac taal chaam biil
07_Eligio_Uicab_Tomojchi,38,380.672,391.392,10.72,paatac o taachaan biile' u ch'ae' leeti' le ma'ax tzoctzaj tio u leti' u palabra u yuume' u yuume letile yumbil
07_Eligio_Uicab_Tomojchi,39,391.392,397.824,6.432,yyubi in yunqui jetee ya chaanbil c
07_Eligio_Uicab_Tomojchi,40,397.824,407.36,9.536,quili'ich pixane' leti' que alaj espiritu santo pero leti'e tiaje' de que ya'a ba'ax cun uuchu yaan yu'uba wi'i
07_Eligio_Uicab_Tomojchi,41,407.36,417.472,10.112,yan yu'ba le te qeala le u tu'ile le tecu pestilencia te u tu'i tu' s yuch le guerra'bo tu' stan batay ku qinz qubabo
07_Eligio_Uicab_Tomojchi,42,417.472,424.896,7.424,yaan u yaan ta wii wi'i jeno be ora ta wiquetuux u buulo be ora mina'an ba jaantbi
07_Eligio_Uicab_Tomojchi,43,424.896,435.84,10.944,yaan u co'ojtal tulaacal ba'ax le viidaw cu cojtale a wa ya ba'ax teen u coojtal ne minaanti'obe' wa ye'e baajuxe yaan u bootco'ob
07_Eligio_Uicab_Tomojchi,44,435.84,445.024,9.184,pero le maya'abo leti'obe' tu tuclajo'oleb ti'obe' deequel leti'obe' tu tuculmaobe' ma' toon jkeejelo'ob
07_Eligio_Uicab_Tomojchi,45,445.024,454.912,9.888,ma' tun ch'eejlo'ob pero j ch'eejo'ob le ti'o le achil le ti'o' ara to'onle lo xakpajoon manito xakpajo'on le raza xakpaji
07_Eligio_Uicab_Tomojchi,46,454.912,461.92,7.008,entonces te tiobe tul tuclo le tiobe ma' tu quino'o pero jquimo'o
07_Eligio_Uicab_Tomojchi,47,461.92,475.264,13.344,iimoobeca esqe ca tijoob u taale le ti'e le ca'nanaa to leco taaloob espana tu le tiobe tu doin to maacoo sactacoob mulix u jo'oloo jadzo tu pareseero
07_Eligio_Uicab_Tomojchi,48,475.264,485.888,10.624,leti'obe jelaanyico'obe meen leti'obe yaan u wuuco'obe tac ti'ob leti'obe cheen wi'it yaan ti'ob leti'obe le mayaabob wi'ito'ob
07_Eligio_Uicab_Tomojchi,49,485.888,492.864,6.976,w t la ah qasa klaaca yiimu bisma atabaa la yiimu bisma a
07_Eligio_Uicab_Tomojchi,50,492.864,498.86,5.996,lati vach che ne e la le che ne e rupixman van
08_Teodoro_May,1,0.0,11.936,11.936,pues le tzicbaquej mento u p'ee tzicba u cha'an bey leco nuca convertir bey u p'ee nojoch zicbale'chaal u p'edzi'
08_Teodoro_May,2,11.936,21.28,9.344,entoncle c tzicbaquejmentob walaqui ac treinta y cinco anioseaca' yeteni abuelo binoon meyaj ti u p'e lugara
08_Teodoro_May,3,21.28,28.192,6.912,doce kilmetros te cajtali' u kaaba' u kumo' entonces binoon taanc ma dzoon
08_Teodoro_May,4,28.192,40.8,12.608,cayeac tene' yaxi' tin presentirtic u p'ee baach to ca wuiquil ruidoo' yun ti dzo'oc in wu'uyic ti baalatic u jmam ma' naac te'eleano p'een nojoch beecan cu taaj te yaan kaaxo'
08_Teodoro_May,5,40.8,47.616,6.816,pero le ba'ala' yan u maante jaale coolo' coox ilebwa baliantece coox ile
08_Teodoro_May,6,47.616,58.816,11.2,yomaathie pues co'ox ile yaan ten ds u pee le cartucho bay quin chaamat yee tu bee calibre dso' ten lampara ma'alo' ca bino' pues le ruida cu taalo'
08_Teodoro_May,7,58.816,70.08,11.264,yaax ba'ax ma'ane' u tojol u p'ee peek maasaamble ca taalobe iik kan kach iik ba'al u binawuy cu peecsic sojolo'ob le iikte yaana kaaxo'
08_Teodoro_May,8,70.08,78.336,8.256,pues tziaanooni' quiaqueb baaxeb maac naadzate jaale le tuux cu taale ba'ale tumen yaan u yiikae jaaju t'aan yaan u yiika
08_Teodoro_May,9,78.336,92.224,13.888,pues si ano'on beyo' kat uye tu taalob u paaxl u p'eob tiinbal kawi ku taalob u paax le maaco' le peekotz u adelantar u toojol kawic u bin tool jaw u jaw jaw jaw u jaw
08_Teodoro_May,10,92.224,105.536,13.312,yaaque nela' le te kulcal kiin qui'alalo' pues qui wan yieb ces beela qen ka oote ba'ax cu taala' ma' tin ka'aque lampara ceebo' le ca tabel lampara tu biin u peeb
08_Teodoro_May,11,105.536,119.008,13.472,buto pero boox boox u trajey maac u biino' ba'ax tuune le maacob ca wilc u biin beya' eyabeyanil u p'ee u p'ee a  na'ano pool
08_Teodoro_May,12,119.008,125.312,6.304,pero tu bin utrahe beyo negro negro macan lubaqa li acad ilco'
08_Teodoro_May,13,125.312,135.904,10.592,quero de repente tu refle hoy le lampara il que de que le balocana can l  anqes do metros can le mac cutalo
08_Teodoro_May,14,135.904,145.92,10.016,qiwaque a buelo dz'oca'ano'on beya' le baco talala gigante quiaque pues in wuyic deque tu sajcuns quen ba'ax que mente
08_Teodoro_May,15,145.92,158.304,12.384,pues ma' ba'ax quej meenti' ko'ox tu tzeel e muul je'ela' la bino'ob buruc bin puru u tzeel e mu'ulo' pero u ch'aamoon u p'ees saajqui beyob e ita teemblar maacwac wuuyi que'eljadzqueche iiko'
08_Teodoro_May,16,158.304,172.16,13.856,pues ma' ch'iksaj ki ko'ox jok bin ok bin beyo' re repente kak tiib ach ic chum ka kol beyo komo ti kumane be kanob tul ku bin u bin re kat il ube reflejo beyob e luz
08_Teodoro_May,17,172.16,184.128,11.968,ta cuyan le che'o ca wiric sasilo' qui aqepues le le tie baaje'la' baanque mentasi oritase' le ba'ala tu bin yants ca tu n ilaj beyo' yaan u p'echan ba'alche' cubin
08_Teodoro_May,18,184.128,195.296,11.168,p mono k bin taniti pero tanue be tinkiti tinkiti tinkiti tinkiti tinkiti tinkiti ku binumenti ke  le rui doka i ku paasho le ca mono tu bi nokko s taaniti
08_Teodoro_May,19,195.296,204.0,8.704,yaaque ilawu le baax cu bino' taan in wilic le lampara in t'a'ma teeno' meexba tu tzeelel le luz cu bisquebaaje'elo'
08_Teodoro_May,20,204.0,213.376,9.376,awil kuvi nu yokosta lele pacha mono kawilikbaya ba chichan tuvi nu yokot tuvi nu yoko tutani tubi nu yoko tutani yanqes
08_Teodoro_May,21,213.376,222.304,8.928,dies minuts kat crusar tab ichek kolo tus ko maanel ubbe lo petu lak ble tawri kubbin hok ka hokota kaasho
08_Teodoro_May,22,222.304,235.872,13.568,le peeqo tzuw aban sarkex awi ku tawjol cheen manaka le iikotawi ku bin  bin jumme ikoyane kaaxo' pero entonces lekaj tzo'oc bey tzook u baaleb le maakta kaaxo'
08_Teodoro_May,23,235.872,242.752,6.88,le ca satzacaj bino ile' le u rastroin maac tu xbino' bey csunaja'an tu paache'
08_Teodoro_May,24,242.752,254.528,11.776,ma a  beex  a wilc u binobee maac bey u rastro chaa deereech u bino' nela ma' s jan suunaja'an awun bey binica leti suunaan u mee muxaaw u yooc beyo'
08_Teodoro_May,25,254.528,264.256,9.728,bian beytak utanu  beytak chowkila anqes beinti sentimetras wan maasti uuu chowki yoko pero arrabes yani
08_Teodoro_May,26,264.256,274.592,10.336,entonces le quin tzicbatic teech u beyo' le ca dzooquec  oeyca suunaco bey a bey ma' saajco'ono'o
08_Teodoro_May,27,274.592,283.584,8.992,uchic iric tu'un u rastro beye le maque'elo' entonces pero le maque al a teche'elo yaan u p'eel luz cu tasic tu'une' exi maecho
08_Teodoro_May,28,283.584,291.392,7.808,takak muka ak abilo la qoe basak mitaku pechan sini kumane jak wique yanen pe luz podero soku yetaman
08_Teodoro_May,29,291.392,304.256,12.864,ma' in wojle' wa che men dza'a ton ile wa por suertei wa quensa bixi pero le maaque'elob toone jachc ilmete aabelob pues le ti'e qui'aque' le tie culcal kiin
08_Teodoro_May,30,304.256,318.464,14.208,le te historiak ilmayetale abelo kush tu noole le wantum lo mawuy maki lek yalak b kalan wakkaash wu kans kee ch bii bono lu mi kaasi baawle bu kanske ch bi pay wakkaash wal kalti mawuy maki lu wantumlu
08_Teodoro_May,31,318.464,325.792,7.328,leelo yanupe poderti baa hel
08_Teodoro_May,32,325.792,334.016,8.224,le wan t'uul in u p'e poderti'  le wan tu wan tl jan le tie wan tul an wan tul  st
08_Teodoro_May,33,334.016,347.584,13.568,tumen le ti'e' le uuchca'acho' yanqueex cuarenta maqueno wacax wey cajtalilo' le wacxob uuchca'acho' chen bey u manob yaana kaaxo na'an na'an potrero kalainte alanbre
08_Teodoro_May,34,347.584,354.72,7.136,ba'ax tun cu yila' le dequel le wacxo'obo' cu jo'ol u rasabe yaancan taaque' piinto yanec u taale'
08_Teodoro_May,35,354.72,362.624,7.904,kan kanta quesipuru sak we baka ubino pero kansunako lecan oqe le yaxquinok ko kalo ta le waksa weya
08_Teodoro_May,36,362.624,370.4,7.776,quilaleteque clases i acaya yaantrobe lugar miqex tres leas i weya xnuktooc u kaaba'
08_Teodoro_May,37,370.4,379.2,8.8,ti' ku rek kalaari waksabumen beybeti bo betzan sabana puru aaqiani entos ti ila' ne baajelo le wan tulo
08_Teodoro_May,38,379.2,390.752,11.552,u p'ee ca bin cu tiibi beya' u p'ee tooro yila' u pee nojoch ba'alche' pero u despuese' cu convertir oox pee forma ti'
08_Teodoro_May,39,390.752,396.992,6.24,yanope mac tzikbana jan jach t'aanaj an yete beyob barienta u kabay aanimas aana marten
08_Teodoro_May,40,396.992,407.904,10.912,aana martino kaaba' tumen leti'e tu dzaa ubal bine' u cane pay wacxo' ca bin aalab tie' je in we'esicteche' baante biin we'esicteche pay wacxo'
08_Teodoro_May,41,407.904,416.512,8.608,cheen maax u nicolas dce aj kabe' yaan u p'een muulle say te chumuquel le sabanao ti' quen a pa'teni'
08_Teodoro_May,42,416.512,424.512,8.0,iqanien coaa hpues slemak o pajliente kak'ac bina bis bin bin atu mana ju b'e chan
08_Teodoro_May,43,424.512,435.456,10.944,media trago men bega tu yuk'a pero sayaqe ka joqen binen yin din tzinvina ka rin pan in kaxayino pe nuxi ja  vin beya kast oquen in we to ixane lugar to isthiajo
08_Teodoro_May,44,435.456,443.296,7.84,pues ierto le ca bin kuche' ti' cu pa'ta'ali' queela bin ti' beya' tilaje' u p'een maac
08_Teodoro_May,45,443.296,450.112,6.816,pero resultadu dispues acatile ponchat nue beutene le yo'ole luuma que la bentii
08_Teodoro_May,46,450.112,458.528,8.416,kat u pom ponchak ta nu ebel tana le lu'mo tuxa nu mule sayo le kat yiru jok lobe kak beya lekat
08_Teodoro_May,47,458.528,465.536,7.008,tu tza kuenta katu hac fijart ba upen si tobro bela qena kanai payibakqena binti
08_Teodoro_May,48,465.536,472.8,7.264,lecan a wil in ch'uy mu p'el in c'a'je' nin xnobja' esque tin tas tziquen in c'ochech
08_Teodoro_May,49,472.8,480.8,8.0,le kanan wil in ch'uyim u ben inkaila esqe ta x nojkin ok lin koothich atziket itzaat ech arber tense le lochal a kampa
08_Teodoro_May,50,480.8,490.688,9.888,kuc toun wa' ak taan yaani echqial a binti' bey tu kaperaraka a dzaama beya bixtun pues yana kanaan kabaj tume obyan kin kiinskach obiyan ka salbar ka ba
08_Teodoro_May,51,490.688,502.016,11.328,saceni kiaquey animas aanailo ti tu sajcunseni' tumen ma tya alaj tene bix form tuxqin labequin bin tiem unico bac cea tene
08_Teodoro_May,52,502.016,512.992,10.976,le canawil inplantarima toj beyo' chwaptumenteechta jechaje' ca salbar ca vida pero wa tumen matajeche lelor yenab tat in pach
08_Teodoro_May,53,512.992,522.592,9.6,pues ombre watumen sha waico biin arrepentidoin mimaatak men que plan quin tuclicaa pwasea tuculma
08_Teodoro_May,54,522.592,532.8,10.208,deser atuclmaaj tumenwa may ma ta taaweye y ma xante ninwesinbateche pero como qua tinwilajdeque balienteche y tacumplir ta palabra weyeneche
08_Teodoro_May,55,532.8,544.064,11.264,yaank tzok sqe meyaj tz'ok kasca benok baskox ok kana kochan taniki ak binti' a bin tu yilo juspi sasi tale lugar t ux anok
08_Teodoro_May,56,544.064,555.584,11.52,tilik me nayaming makko tusiyang tuaklub  bapasa tusian namula sabita tilikma makko pagpapaskata bana bwattsain wilik yusian makauni kan intsaing ba
08_Teodoro_May,57,555.584,563.712,8.128,ing fuerza ing banlen tiataliin inpaike waksaqi akwin amin upa pas katan iling akkbine waksa
08_Teodoro_May,58,563.712,571.104,7.392,chaaquit che mi uchii u meentic biin u kaa ti' beyaj man tu meenta ca bin u ka pactaj ti' paachile'
08_Teodoro_May,59,571.104,585.12,14.016,ilic bina si ane maco qe la wintiam ma tin waa ta chi' ta chena bata toreroy si a n ma ta tz'a cuenta bax ora ca jmani mixten xa ma' tin tz'a cuenta bax ora ca ta jechac orstimentajo
08_Teodoro_May,60,585.12,593.984,8.864,pues de repente malo qe unas ct cata ante banda ca cabinola qa cic metros le e quintalo
08_Teodoro_May,61,593.984,600.288,6.304,i ac bene' ora tin no'ojc tu k'oochen ora tin dzijquen u ca c'oochen u ya'almaten
08_Teodoro_May,62,600.288,611.968,11.68,ado plantartoba bine wacsotyilaj u ta te velocidad cu ta chan uch u pji'sutcoba binec a kate wacac chiquinalo' ma tza  yekoch ti'ob
08_Teodoro_May,63,611.968,620.704,8.736,pero le derrepente tu'uneca tiilic tu papax kaata beyob kal bine wacax tu caaten wa'ataquex c mt siquinalob
08_Teodoro_May,64,620.704,627.488,6.784,ca tu plantar tuba tumin ac taano' le uchub u jo'ole wa ca xtilaj tu ta yo'olo'
08_Teodoro_May,65,627.488,634.816,7.328,a meta y blaka ak es las dos de la manana tu jun
08_Teodoro_May,66,634.816,644.352,9.536,tu hwene yole lumo tus alatiqu tus chilahe i utsle le korrida beitu tu paiobak saro wene tu menta
08_Teodoro_May,67,644.352,657.44,13.088,de ca aaje' mixba'atilaji' sera posilo wa che nay tin mente wa jach tin mente ba'ax in wilaja' dziile ca tin menteje ba'ax tu ya'ajtene uan tuulo'
08_Teodoro_May,68,657.44,670.368,12.928,ti kuxa'nen ach ma tinwane tu manto tukul tu manto tukul jach jwa tinpaye waksaw ban tan tinwinquilile chuka'n
08_Teodoro_May,69,670.368,681.536,11.168,le ca tu tzicba te mac beyo' oox teen bin bini tu dzoc oox teene' ti' tu calmar tubai tumen tu dzoc ca' teene' queal a bin ti'e'
08_Teodoro_May,70,681.536,695.488,13.952,behlai pa t up baka toveinu  okasionarrapaik acherupe toro napaiktakp bka enapaiktakup becerro asi ketero osh pe kompromiso i andestwt
08_Teodoro_May,71,695.488,707.424,11.936,ta cubri te ooxbe compromiso ma' in uuchtech mix ba'alo' torero ma alooc aj p'aataj cee maax uunicooc in wa'acteche' le yaaxob fracasarnajech koocha'abi
08_Teodoro_May,72,707.424,716.832,9.408,le yaaxob fracas anajech lelut in kaaten wil la balen tiatuan sgunda biernes tula semanaw ex bejla biernesa
08_Teodoro_May,73,716.832,724.192,7.36,quin pa'cech la misma ora las docedla noche in wiquech tuca'aten qe tux ta wilenob
08_Teodoro_May,74,724.192,737.792,13.6,ma ch'icsaajqui dzaaba valor tumen tene ma' tenimentech mixba wa tumen luubech tu dzooco' mixbaquenacane pero wa tac dzaaba ma'alobi maaquile'
08_Teodoro_May,75,737.792,745.888,8.096,in weete caj meyaj entonces tula' biernesob tu pa'tic yalob ma' tuun tu bisamix ba ari ma' ti u kamix u p'iit dragoy
08_Teodoro_May,76,745.888,753.984,8.096,bin u pa'atac ti acesi ma' tin wilal ma' tin ma' tu mente mix ba'ale' ba'axe' tu wensen u tuclic beyob telo koocha'abil
08_Teodoro_May,77,753.984,765.728,11.744,yelo le mizma hora cacuchon ma schila ponchaat luumo qala chubi quetano per mati de quinishmac tun le diailo matu le no cheelo maatilamismaque chenguialdi ponchaat nuevo tena le lumo
08_Teodoro_May,78,765.728,771.488,5.76,estamenti baski hako katu ponchata noeba te le lu mo
08_Teodoro_May,79,771.488,782.304,10.816,caguaa la yu' pe coole pero jich pa nu bestii do binti lanta erora tu briya r binni baa shtunbi ne' le coole lo'
08_Teodoro_May,80,782.304,794.752,12.448,u p'eel u yoque de u yoc waqas u p'eel u yoque de u sau ulu u yich beyab formalmente ach u p'ee co'olepe senorita ti'la u cuerpo co'ole yaanti
08_Teodoro_May,81,794.752,802.432,7.68,u bestiido co'oleanta ach formal qiich pane ko'ole tilo  bejle kcomo baakaqana paye co'ole tawilaque' la bendil
08_Teodoro_May,82,802.432,814.656,12.224,le basqinako si' ta vila tu mentoro tapaye belain ma bakate qenapaye y bejlain le orientacion tzatech le basqina le ziqbatamenta tele i jefeo
08_Teodoro_May,83,814.656,828.896,14.24,le ti'e canaca procurartamenco' suta pu'uch pactae bandaje taan xiilo qi al a binti ca tu pacta paachitie' ca u sutayich tu'ux yanel co'olele' u p'ee baaca wa acbali
08_Teodoro_May,84,828.896,840.032,11.136,entonces be oren nikin wireb a balen tiyokare bini wa'len plantar bay water ba toreroy jonchat osteene lu'mo le bika wa lakatu planta ba
08_Teodoro_May,85,840.032,852.864,12.832,ponchaata oostille ma ye cu taa le koochaq yeque cheen chin quiimbi tin jechewale' ma' tumenta ten mix ba'alil le qeten ca tin ca  pactaj ten paachile' le cu ca suut cheen u chin li'iscu p'een en kabe' man tumenta
08_Teodoro_May,86,852.864,861.216,8.352,hutz ok yioste nokke ak timwilastuk uccho timwitzu kuk ucho timwikinahke ak coku kucho timbinale
08_Teodoro_May,87,861.216,868.448,7.232,jaw kajen beya ma ka an temix baan despuese  wuwenetin ca' mentaqueaq
08_Teodoro_May,88,868.448,875.168,6.72,te kax saasie mishin ka misan mishin panta chanin kalson se ian
08_Teodoro_May,89,875.168,888.512,13.344,mi  jone tu'ux bisa bin nookqueec tu cuatro yas ca suunain in wil te luugaro' le tu'ux luubeno' ti' peca'an in nookeycane qi' tin ch'aajpans ti tin ca in ch'acsajquili' tumen dziinwique deque ma lelo ma' yutziba'ali'
08_Teodoro_May,90,888.512,894.592,6.08,entonces ca tin wa'aje' pues ma' been sidoini' u dzoc oox teneenin taa
08_Teodoro_May,91,894.592,905.504,10.912,ti wa'acba beyoom mix ba'aquir chaan tu t'aan bey bicho tu jun ca at bin tu ya'aj beya' bez yaan in ca suut ca t yu'obaj bin paach ti'e
08_Teodoro_May,92,905.504,920.16,14.656,ma'alo iijo wa en a suute' bien benideech tu ca'ten weye' u ultimo diyajelo' yelo chalac u p'ee triunfo chaal u garantisare' le meyac le pactoc memo' pero dziimic baalyenteech ma' saaquechi'
08_Teodoro_May,93,920.16,927.552,7.392,bejla ye biernecila' yaan u tocare' a payque' u p'e tan qeren toro
08_Teodoro_May,94,927.552,935.552,8.0,ma' alob que'encben chen baax uunicoi teche' yaanchube tucol a taale' ca tulech tumen dza tajquinjob u qui'al a binti'
08_Teodoro_May,95,935.552,947.424,11.872,la wa'ac ti awatane' deque kaalibe' in watan yaan acompanarequen tieb bese'ela' quimen wa quinsa abene' awer ba'ax oroqu in quiimi tawila tu'ux quiimen
08_Teodoro_May,96,947.424,956.96,9.536,yana acompaarqa maasi ma' bayta waalaj tiab a watano kaben pues baytin wa alaj tio ences
08_Teodoro_May,97,956.96,971.36,14.4,ma' desera ta quin jo'o ti tumen dzin dzac u nay tele tie' deque wey tech de porci weycaj talawilene' yoje ba'axco uchu tech pero baan tun uchuten este patron
08_Teodoro_May,98,971.36,982.432,11.072,tu momentoy canaw a wilba'ax uuchtach pero la paalabra yana cumplir diqu tume wa ma' ten a cumplir te' ooc tu la paalalo' yan u taatiin wicna
08_Teodoro_May,99,982.432,990.08,7.648,jani mbisko asiqe ka preverir qi imbisqe osh tu parloo o a kumplir ka palabra
08_Teodoro_May,100,990.08,997.344,7.264,pues patron mimme horkin kumpirkin paala brakkika caain hostulin paalalo hostul le gala paala
08_Teodoro_May,101,997.344,1004.0,6.656,pe tsombi menta b tulu ii wot e la yete kaadu biin cem be yom beno
08_Teodoro_May,102,1004.0,1014.688,10.688,pues tu cumpiu te palabrao las once la no chic a luk baye' tu tziimi cheen u tzimin tu bisoj ma tu biso yatni ca a kuchtel lugaro'
08_Teodoro_May,103,1014.688,1024.096,9.408,quilicbine' u p'ee kak cu yelej tu'ux cu pa'ata'alo' u quilimekaako' le ca kuche'
08_Teodoro_May,104,1024.096,1034.656,10.56,u bakpach baye kaako tian ostu wakshi u p'e baaka u p'e nonstoro le up'e beserro beyo'
08_Teodoro_May,105,1034.656,1043.072,8.416,talech a ch'ay triunfoob ques talen in mile mac a mac ti oxto qenap yeyob cana ben ti'
08_Teodoro_May,106,1043.072,1054.944,11.872,le nojcho le je yan chumuco wa le yante ziquilo ues patron decididoi le quena wa'ale' le tiequenimento
08_Teodoro_May,107,1054.944,1068.128,13.184,ma tenqeni yey baci a compromisa tech tu dzok diyay letyejeela te beserro cheqena increntar lawa ba waraqala
08_Teodoro_May,108,1068.128,1074.784,6.656,ca apul no mas quenajech ti' tumen wata jechel ca apul ti'ob
08_Teodoro_May,109,1074.784,1086.336,11.552,ca bis cu p'een ma'alob meyaj tonce ca bin ti' u baj bin u packa'ata paactic u bapachil tu xane kaaco' pur u gente
08_Teodoro_May,110,1086.336,1099.008,12.672,lo u papaskaata beyo u papaskaata a tu taalobe balor ti' pero teremendo bey upe maakach jokan decidir munpacha' qiinle' oritasayana biin
08_Teodoro_May,111,1099.008,1110.56,11.552,die metros diez metros cana pojonchat oxtene lu'umo' le cu jok le wacactatojilob pero jechti' wale' wayano malo' c
08_Teodoro_May,112,1110.56,1118.688,8.128,e ca kuch winte dz metros cilo ka tu ponchata ox tene lu'umo' tu chumuque kak bena ti joqe wacxo
08_Teodoro_May,113,1118.688,1129.984,11.296,tir hk l wkas bich maqqaa prt ts ab sn baak wksn tili ku iis qaaq bi t t baak wks
08_Teodoro_May,114,1129.984,1140.896,10.912,yeetel bin paajti u yilic le mome u puuu u cheemen u teen u p'eekoch tu jechabeyo' u demasilo maka'an ti' ba'ax bix dzo'oquique'
08_Teodoro_May,115,1140.896,1151.008,10.112,leka a  cin dilamaianay chen u taane cii cobin ah so be silensio
08_Teodoro_May,116,1151.008,1163.904,12.896,yaan te lugar tu'ux p'aato' mix ba' bin paat ilic le nojoch maaco' le paacta tumen tu kaasiba'alo' ma' tu canaj torero ili' obe' ba'ax tu canaj
08_Teodoro_May,117,1163.904,1173.568,9.664,le maacob p'aat pulya'aji cheen u maanomen kaas ti' yeet wiinqilob cu yilal te baanta u taanaob ti quilal jo'olp'ee wacxi' le ti' miismo
08_Teodoro_May,118,1173.568,1182.656,9.088,quilaal u jool b'e wacac ich u solaro' quila'l u biin tu' baantac tu mentet paactoite le kaasibaalo' ti' cu biin u bin yawti'
08_Teodoro_May,119,1182.656,1196.288,13.632,cada oo ds cada cha biernese yan u bin xinbate u nojchilo' pero leti'e ma' tu binte maac sinoquete de baalchequil u bin de repentey jop u mente kaas
08_Teodoro_May,120,1196.288,1206.592,10.304,beyo le ca ka ota de que ba'ax clase personal le ma'aco' dumema pactet le diablo dzom mi mentrabi
08_Teodoro_May,121,1206.592,1218.816,12.224,te tu beele u kaabai e lugara b q u kaba lugar b cq dzo'oni u men ta kaas ti' tu quin su u papay le maaco'oba'
08_Teodoro_May,122,1218.816,1225.92,7.104,ca j bo'ota'abe' u quiinsa'leti' pero ca alabe' bix u quiinsa'ale' pues unico traicionarbi dzoonbi
08_Teodoro_May,123,1225.92,1231.296,5.376,pata tu belukon qiquinsabi bei tzok kubidanau anam marka
09_Adolfo_Chuc,1,0.0,10.88,10.88,bixa qaaba bixa ab  ck cuk tuux a kaajal iace
09_Adolfo_Chuc,2,10.88,21.568,10.688,jaipe aota la que chuei selba playa   anoventa
09_Adolfo_Chuc,3,21.568,31.552,9.984,ta wa'alic ten saamaque' yaan jun p'e tzicbal a woje yo'olal le  masam bala' bix u kaaba' je u paajtal a tzicbaatique' cajsa tzicbaatic
09_Adolfo_Chuc,4,31.552,40.224,8.672,ne lache ra lu go tran ro ne u thven man con don' yaann u ma sojcai
09_Adolfo_Chuc,5,40.224,53.312,13.088,lema cuman chujcayu tu lon jerece le recayu lebala tu loma yatalu arfun
09_Adolfo_Chuc,6,53.312,66.912,13.6,pero ba shuche letra pastota pera entonces le mactu nu abache dadhacaj lu tuluga to scajaanu o cananto va
09_Adolfo_Chuc,7,66.912,80.128,13.216,tuman naru cate te cuncorsa ron yaan yoo mi nda yon mi te le le ma lo tres cha nte mor ron can yo mi lo mi
